line_number,code,vulnerability,file_name
1070,"Look for Fax Status Info
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1157,"generated as result of EVENT ON operation and is used only to initialize
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1946,"case 1:
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
690,"pLib->pending_line_status &= ~(1L << i);
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1652,"pLib->parse_table[pLib->cur_parse_entry++].variable = \
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1072,"for (i = pLib->Channels; i > 0; i--) {
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
978,"break;
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
2049,"if ((Channel < 1) || (Channel > pLib->Channels)) {
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
22,"Foundation, Inc., 675 Mass Ave, Cambridge, MA 02139, USA.
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
238,"}
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
2133,"} else if (one_updated) {
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1333,"int Channel) {
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1627,"pLib->parse_table[pLib->cur_parse_entry++].variable = \
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
843,"sprintf(name, ""%s"", ""Statistics\\Outgoing Calls\\Connected"");
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
2069,"pLib->trace_event_mask &= ~(TM_D_CHAN | TM_C_COMM | TM_DL_ERR | TM_LAYER1);
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
746,"if (SuperTraceReadRequest(pLib->hAdapter,
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1718,"B-Layer1""
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1994,"char *ptr = (char *)&pVar->path_length;
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1874,"notify_subject);
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
1505,"strcpy(pLib->parse_table[pLib->cur_parse_entry].path,
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
336,"*/
",0,android-kernel-htc-msm8974-travis_drivers2Fisdn2Fhardware2Feicon2Fmaintidi.c
546,"sprintf(buf, ""%s %016lx^"", cmd, token);
",1,apparmor_src2Fkernel.c
550,"strcpy(pos, *hats);
",1,apparmor_src2Fkernel.c
884,"audit = 0xFFFFFFFF;
",0,apparmor_src2Fkernel.c
315,"}
",0,apparmor_src2Fkernel.c
145,"sprintf(buf, ""%.2s"", hexstring);
",1,apparmor_src2Flibaalogparse.c
91,"free(record->dbus_bus);
",0,apparmor_src2Flibaalogparse.c
664,"strcpy(r,name);
",1,apparmor_swig2Fperl2Flibapparmor_wrap.c
1251,"strcpy(r,SWIG_Perl_TypeProxyName(type));
",1,apparmor_swig2Fperl2Flibapparmor_wrap.c
3105,"XSRETURN(argvi);
",0,apparmor_swig2Fperl2Flibapparmor_wrap.c
100,"#     define SWIGEXPORT __attribute__ ((visibility(""default"")))
",0,apparmor_swig2Fperl2Flibapparmor_wrap.c
674,"strcpy(r,name);
",1,apparmor_swig2Fpython2Flibapparmor_wrap.c
979,"case SWIG_TypeError:
",0,apparmor_swig2Fpython2Flibapparmor_wrap.c
562,"strcpy (line + llen, v);
",1,bashdebstretche_alias.c
560,"RESIZE_MALLOCED_BUFFER (line, llen, (vlen + 3), line_len, (vlen + 50));
",0,bashdebstretche_alias.c
838,"strcpy(result + rlen, t);
",1,bashdebstretche_array.c
846,"strcpy(result + rlen, sep);
",1,bashdebstretche_array.c
884,"strcpy (result + rlen, is);
",1,bashdebstretche_array.c
889,"strcpy (result + rlen, valstr);
",1,bashdebstretche_array.c
73,"lastarray = 0; \
",0,bashdebstretche_array.c
1124,"ae = array_shift(copy_of_a, 2, 0);
",0,bashdebstretche_array.c
582,"ARRAY_ELEMENT *r;
",0,bashdebstretche_array.c
809,"}
",0,bashdebstretche_array.c
713,"strcpy (t, subs);
",1,bashdebstretche_arrayfunc.c
376,"return ((SHELL_VAR *)NULL);
",0,bashdebstretche_arrayfunc.c
457,"strcpy (ret+rlen, istr);
",1,bashdebstretche_assoc.c
463,"strcpy (ret + rlen, vstr);
",1,bashdebstretche_assoc.c
181,"for (tlist = hash_items (i, h); tlist; tlist = tlist->next)
",0,bashdebstretche_assoc.c
342,"if (ifs == 0 || *ifs == 0)
",0,bashdebstretche_assoc.c
838,"sprintf (new_line, ""%s%s%s"", current->line, chars_to_add, line);
",1,bashdebstretche_bashhist.c
202,"static int history_should_ignore __P((char *));
",0,bashdebstretche_bashhist.c
404,"strcpy (nval + 1, rl_completer_word_break_characters);
",1,bashdebstretche_bashline.c
961,"sprintf (command, ""%s %d"", edit_command, count);
",1,bashdebstretche_bashline.c
2291,"strcpy (value + start_len, matches[cmd_index]);
",1,bashdebstretche_bashline.c
2351,"strcpy (value + first_char_loc, varlist[varlist_index]);
",1,bashdebstretche_bashline.c
2353,"strcat (value, ""}"");
",1,bashdebstretche_bashline.c
2393,"strcpy (t + first_char_loc, list[list_index]);
",1,bashdebstretche_bashline.c
2994,"strcpy (ret, dh2);
",1,bashdebstretche_bashline.c
2995,"strcpy (ret + dl2, val + xl);
",1,bashdebstretche_bashline.c
3688,"strcpy (globtext, ttext);
",1,bashdebstretche_bashline.c
4034,"strcpy (ret, rtext);
",1,bashdebstretche_bashline.c
3435,"static const char *text;
",0,bashdebstretche_bashline.c
104,"static int display_shell_version __P((int, int));
",0,bashdebstretche_bashline.c
3178,"free (new_dirname);
",0,bashdebstretche_bashline.c
1644,"if (qc != '\'' && text[1] == '(') /* ) */
",0,bashdebstretche_bashline.c
2816,"for (nidx = 1; names[nidx]; nidx++)
",0,bashdebstretche_bashline.c
1358,"/* skip until a shell break character */
",0,bashdebstretche_bashline.c
332,"}
",0,bashdebstretche_bashline.c
120,"#endif
",0,bashdebstretche_bashline.c
3156,"global_nounset = unbound_vars_is_error;
",0,bashdebstretche_bashline.c
1674,"if (matches == 0 && perform_hostname_completion && *text == '@')
",0,bashdebstretche_bashline.c
133,"strcat (result, subterm);
",1,bashdebstretche_bracecomp.c
135,"strcat (result, ""{"");
",1,bashdebstretche_bracecomp.c
142,"strcat (result, subterm);
",1,bashdebstretche_bracecomp.c
143,"strcat (result, "","");
",1,bashdebstretche_bracecomp.c
191,"int count, ignore;
",0,bashdebstretche_bracecomp.c
80,"return x;
",0,bashdebstretche_bracecomp.c
131,"result_size += strlen (subterm) + 1;
",0,bashdebstretche_bracecomp.c
47,"static int
",0,bashdebstretche_bracecomp.c
803,"strcpy (result[len], arr1[i]);
",1,bashdebstretche_braces.c
804,"strcpy (result[len] + strlen_1, arr2[j]);
",1,bashdebstretche_braces.c
669,"if (quoted)
",0,bashdebstretche_braces.c
392,"if (start > end && incr > 0)
",0,bashdebstretche_braces.c
248,"strcpy (error_directory, argv[arg_index]);
",1,bashdebstretche_builtins2Fmkbuiltins.c
252,"strcat (error_directory, ""/"");
",1,bashdebstretche_builtins2Fmkbuiltins.c
285,"sprintf (temp_struct_filename, ""mk-%ld"", (long) getpid ());
",1,bashdebstretche_builtins2Fmkbuiltins.c
1337,"sprintf (sarray[0], ""%s/%s"", helpfile_directory, dname);
",1,bashdebstretche_builtins2Fmkbuiltins.c
1589,"sprintf (helpfile, ""helpfiles/%s"", bname);
",1,bashdebstretche_builtins2Fmkbuiltins.c
1032,"xrealloc (pointer, bytes)
",0,bashdebstretche_builtins2Fmkbuiltins.c
1665,"// 252,5;252,11
",0,bashdebstretche_builtins2Fmkbuiltins.c
468,"{ ""END"", end_handler },
",0,bashdebstretche_builtins2Fmkbuiltins.c
328,"{
",0,bashdebstretche_builtins2Fmkbuiltins.c
769,"/* Add LINE to the long documentation for the current builtin.
",0,bashdebstretche_builtins2Fmkbuiltins.c
1249,"strcpy (str + sindex, ts);
",1,bashdebstretche_execute_cmd.c
1280,"strcpy (str + sindex, ts);
",1,bashdebstretche_execute_cmd.c
2222,"sprintf (namevar, ""%s_PID"", cp->c_name);
",1,bashdebstretche_execute_cmd.c
2243,"sprintf (namevar, ""%s_PID"", cp->c_name);
",1,bashdebstretche_execute_cmd.c
317,"struct fd_bitmap *ret;
",0,bashdebstretche_execute_cmd.c
2022,"#if MULTIPLE_COPROCS
",0,bashdebstretche_execute_cmd.c
5631,"if (readonly_p (var))
",0,bashdebstretche_execute_cmd.c
2368,"prev = pipe_in;
",0,bashdebstretche_execute_cmd.c
342,"sprintf (lhs, ""%s[%s]"", vname, istr);		/* XXX */
",1,bashdebstretche_expr.c
114,"#define PREINC	14	/* ++var */
",0,bashdebstretche_expr.c
155,"strcpy (dotted_filename + 2, tail);
",1,bashdebstretche_hashcmd.c
184,"if (tail)
",0,bashdebstretche_hashcmd.c
644,"strcpy (npat, pat);
",1,bashdebstretche_lib2Fglob2Fglob.c
647,"strcpy (nextname, dir);
",1,bashdebstretche_lib2Fglob2Fglob.c
649,"strcpy (nextname + dirlen, npat);
",1,bashdebstretche_lib2Fglob2Fglob.c
986,"strcpy (result[i], dir);
",1,bashdebstretche_lib2Fglob2Fglob.c
989,"strcpy (result[i] + l + add_slash, array[i]);
",1,bashdebstretche_lib2Fglob2Fglob.c
571,"{
",0,bashdebstretche_lib2Fglob2Fglob.c
1039,"#if defined (EXTENDED_GLOB)
",0,bashdebstretche_lib2Fglob2Fglob.c
1415,"// 989,6;989,12
",0,bashdebstretche_lib2Fglob2Fglob.c
617,"}
",0,bashdebstretche_lib2Fglob2Fglob.c
600,"nextlink = (struct globval *)alloca (sizeof (struct globval));
",0,bashdebstretche_lib2Fglob2Fglob.c
2304,"sprintf (keyname, ""\\M-"");
",1,bashdebstretche_lib2Freadline2Fbind.c
2306,"sprintf (keyname, ""\\e"");
",1,bashdebstretche_lib2Freadline2Fbind.c
2309,"sprintf (keyname, ""\\C-%c"", _rl_to_lower (UNCTRL (key)));
",1,bashdebstretche_lib2Freadline2Fbind.c
2311,"sprintf (keyname, ""\\C-?"");
",1,bashdebstretche_lib2Freadline2Fbind.c
2324,"strcat (keyname, seqs[i]);
",1,bashdebstretche_lib2Freadline2Fbind.c
2477,"strcpy (keyname, prefix);
",1,bashdebstretche_lib2Freadline2Fbind.c
2488,"strcpy (out, prefix);
",1,bashdebstretche_lib2Freadline2Fbind.c
2489,"strcpy (out + prefix_len, keyname);
",1,bashdebstretche_lib2Freadline2Fbind.c
2544,"sprintf (numbuf, ""%d"", _rl_completion_columns);
",1,bashdebstretche_lib2Freadline2Fbind.c
2549,"sprintf (numbuf, ""%d"", _rl_completion_prefix_display_length);
",1,bashdebstretche_lib2Freadline2Fbind.c
2554,"sprintf (numbuf, ""%d"", rl_completion_query_items);
",1,bashdebstretche_lib2Freadline2Fbind.c
2561,"sprintf (numbuf, ""%d"", history_is_stifled() ? history_max_entries : 0);
",1,bashdebstretche_lib2Freadline2Fbind.c
2588,"sprintf (numbuf, ""%d"", _rl_keyseq_timeout);    
",1,bashdebstretche_lib2Freadline2Fbind.c
2491,"keyname = out;
",0,bashdebstretche_lib2Freadline2Fbind.c
2244,"char **result;
",0,bashdebstretche_lib2Freadline2Fbind.c
2352,"}
",0,bashdebstretche_lib2Freadline2Fbind.c
1086,"word in ARGS is the same as the value stored in rl_readline_name. */
",0,bashdebstretche_lib2Freadline2Fbind.c
489,"if ((c == 'C' || c == 'M') && seq[i + 1] == '-')
",0,bashdebstretche_lib2Freadline2Fbind.c
385,"KEYS into KEYS_LEN. */
",0,bashdebstretche_lib2Freadline2Fbind.c
1403,"the quoted string delimiter, like the shell. */
",0,bashdebstretche_lib2Freadline2Fbind.c
1319,"if (string[i] == '\0')
",0,bashdebstretche_lib2Freadline2Fbind.c
1623,"/* These *must* correspond to the array indices for the appropriate
",0,bashdebstretche_lib2Freadline2Fbind.c
2594,"return (_rl_vi_cmd_mode_str ? _rl_vi_cmd_mode_str : RL_VI_CMD_MODESTR_DEFAULT);
",0,bashdebstretche_lib2Freadline2Fbind.c
634,"int seq;
",0,bashdebstretche_lib2Freadline2Fbind.c
2154,"return;
",0,bashdebstretche_lib2Freadline2Fbind.c
949,"{
",0,bashdebstretche_lib2Freadline2Fbind.c
986,"strcpy (new_full_pathname, s);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
992,"strcpy (new_full_pathname + slen + 1, to_print);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
1061,"strcpy (r + 1, s);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
1421,"strcpy (match_list[0], text);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
2327,"strcpy (value + first_char_loc, entry->pw_name);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
2518,"strcpy (filename, ++temp);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
2664,"strcpy (temp, dirname);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
2677,"strcpy (temp, users_dirname);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
2683,"strcpy (temp + dirlen, convfn);
",1,bashdebstretche_lib2Freadline2Fcomplete.c
849,"common_prefix_len = prefix_bytes;
",0,bashdebstretche_lib2Freadline2Fcomplete.c
807,"{
",0,bashdebstretche_lib2Freadline2Fcomplete.c
131,"static int fnprint PARAMS((const char *, int, const char *));
",0,bashdebstretche_lib2Freadline2Fcomplete.c
58,"#include ""posixstat.h""
",0,bashdebstretche_lib2Freadline2Fcomplete.c
1338,"wchar_t wc1, wc2;
",0,bashdebstretche_lib2Freadline2Fcomplete.c
2049,"if (rl_point)
",0,bashdebstretche_lib2Freadline2Fcomplete.c
2700,"fashion, with the appropriate character appended (this happens on the
",0,bashdebstretche_lib2Freadline2Fcomplete.c
1589,"{
",0,bashdebstretche_lib2Freadline2Fcomplete.c
2468,"}
",0,bashdebstretche_lib2Freadline2Fcomplete.c
325,"strcpy (nprompt + mlen, pmt);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
903,"sprintf (line + out, ""\\%o"", c);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
2079,"strcpy (visible_line, lprompt);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
2080,"strcpy (invisible_line, lprompt);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
2602,"strcpy (pmt, rl_prompt);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
2612,"strcpy (pmt, p);
",1,bashdebstretche_lib2Freadline2Fdisplay.c
951,"#endif
",0,bashdebstretche_lib2Freadline2Fdisplay.c
166,"This is usually pointing to rl_prompt. */
",0,bashdebstretche_lib2Freadline2Fdisplay.c
2587,"{
",0,bashdebstretche_lib2Freadline2Fdisplay.c
385,"contribute to characters on the screen, which might
",0,bashdebstretche_lib2Freadline2Fdisplay.c
346,"l = strlen (nprompt);			/* XXX */
",0,bashdebstretche_lib2Freadline2Fdisplay.c
1133,"to be displayed needs to clear the rest of the old characters
",0,bashdebstretche_lib2Freadline2Fdisplay.c
419,"strcpy (temp + ll + 2, emsg);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
505,"strcpy (new + j, subst_lhs);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
864,"strcpy (result, temp);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
965,"strcpy (string + 4, hstring);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
1163,"strcpy (temp, string + i);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
1403,"strcpy (result + offset, list[i]);
",1,bashdebstretche_lib2Freadline2Fhistexpand.c
46,"#include ""histlib.h""
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
673,"}
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
1253,"char *spec, *from;
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
122,"static char *search_match;
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
6,"routines for managing the text of previously typed lines.
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
1505,"/* same code also used for $(...)/<(...)/>(...) above */
",0,bashdebstretche_lib2Freadline2Fhistexpand.c
170,"strcpy (return_val, home);
",1,bashdebstretche_lib2Freadline2Fhistfile.c
175,"strcpy (return_val + home_len + 1, "".history"");
",1,bashdebstretche_lib2Freadline2Fhistfile.c
204,"strcpy (ret, fn);
",1,bashdebstretche_lib2Freadline2Fhistfile.c
234,"strcpy (ret, fn);
",1,bashdebstretche_lib2Freadline2Fhistfile.c
245,"strcpy (ret + len + 6, "".tmp"");
",1,bashdebstretche_lib2Freadline2Fhistfile.c
722,"strcpy (buffer + j, the_history[i]->timestamp);
",1,bashdebstretche_lib2Freadline2Fhistfile.c
726,"strcpy (buffer + j, the_history[i]->line);
",1,bashdebstretche_lib2Freadline2Fhistfile.c
592,"rv = errno;
",0,bashdebstretche_lib2Freadline2Fhistfile.c
484,"buffer = (char *)NULL;
",0,bashdebstretche_lib2Freadline2Fhistfile.c
275,"#if defined (EFBIG)
",0,bashdebstretche_lib2Freadline2Fhistfile.c
225,"if ((n = readlink (filename, linkbuf, sizeof (linkbuf) - 1)) > 0)
",0,bashdebstretche_lib2Freadline2Fhistfile.c
341,"/* Set TO to larger than end of file if negative. */
",0,bashdebstretche_lib2Freadline2Fhistfile.c
388,"if (last_ts == NULL && history_multiline_entries)
",0,bashdebstretche_lib2Freadline2Fhistfile.c
500,"if (S_ISREG (finfo.st_mode) == 0)
",0,bashdebstretche_lib2Freadline2Fhistfile.c
430,"strcpy (hent->line + curlen, line);
",1,bashdebstretche_lib2Freadline2Fhistory.c
526,"max_input_history = history_max_entries = max;
",0,bashdebstretche_lib2Freadline2Fhistory.c
182,"strcpy (message + msglen, ""failed "");
",1,bashdebstretche_lib2Freadline2Fisearch.c
188,"strcpy (message + msglen, ""reverse-"");
",1,bashdebstretche_lib2Freadline2Fisearch.c
192,"strcpy (message + msglen, ""i-search)`"");
",1,bashdebstretche_lib2Freadline2Fisearch.c
197,"strcpy (message + msglen, search_string);
",1,bashdebstretche_lib2Freadline2Fisearch.c
201,"strcpy (message + msglen, ""': "");
",1,bashdebstretche_lib2Freadline2Fisearch.c
242,"strcpy (cxt->allocated_line, &rl_line_buffer[0]);
",1,bashdebstretche_lib2Freadline2Fisearch.c
274,"strcpy (rl_line_buffer, cxt->lines[cxt->save_line]);
",1,bashdebstretche_lib2Freadline2Fisearch.c
523,"strcpy (cxt->search_string, last_isearch_string);
",1,bashdebstretche_lib2Freadline2Fisearch.c
333,"/* Process just-read character C according to isearch context CXT.  Return
",0,bashdebstretche_lib2Freadline2Fisearch.c
599,"cval = _rl_char_value (rl_line_buffer, n);
",0,bashdebstretche_lib2Freadline2Fisearch.c
754,"backwards. */
",0,bashdebstretche_lib2Freadline2Fisearch.c
426,"if (cxt->lastc > 0 && ENDSRCH_CHAR (cxt->prevc))
",0,bashdebstretche_lib2Freadline2Fisearch.c
227,"if (hlist)
",0,bashdebstretche_lib2Freadline2Fisearch.c
648,"else
",0,bashdebstretche_lib2Freadline2Fisearch.c
337,"_rl_isearch_dispatch (cxt, c)
",0,bashdebstretche_lib2Freadline2Fisearch.c
104,"cxt->save_undo_list = 0;
",0,bashdebstretche_lib2Freadline2Fisearch.c
141,"strcpy (new, old);
",1,bashdebstretche_lib2Freadline2Fkill.c
142,"strcat (new, text);
",1,bashdebstretche_lib2Freadline2Fkill.c
146,"strcpy (new, text);
",1,bashdebstretche_lib2Freadline2Fkill.c
147,"strcat (new, old);
",1,bashdebstretche_lib2Freadline2Fkill.c
193,"/* **************************************************************** */
",0,bashdebstretche_lib2Freadline2Fkill.c
87,"/* Add TEXT to the kill ring, allocating a new kill ring slot as necessary.
",0,bashdebstretche_lib2Freadline2Fkill.c
164,"this kill. */
",0,bashdebstretche_lib2Freadline2Fkill.c
131,"slot = rl_kill_ring_length - 1;
",0,bashdebstretche_lib2Freadline2Fkill.c
318,"strcpy (label, ""??"");
",1,bashdebstretche_lib2Freadline2Fparse-colors.c
126,"{
",0,bashdebstretche_lib2Freadline2Fparse-colors.c
472,"strcpy (the_line, temp);
",1,bashdebstretche_lib2Freadline2Freadline.c
50,"#include <stdio.h>
",0,bashdebstretche_lib2Freadline2Freadline.c
39,"strcpy (ret, s);
",1,bashdebstretche_lib2Freadline2Fsavestring.c
14,"but WITHOUT ANY WARRANTY; without even the implied warranty of
",0,bashdebstretche_lib2Freadline2Fsavestring.c
134,"sprintf (setenv_buf, ""%d"", lines);
",1,bashdebstretche_lib2Freadline2Fshell.c
137,"sprintf (setenv_buf, ""%d"", cols);
",1,bashdebstretche_lib2Freadline2Fshell.c
45,"#endif /* !HAVE_STRING_H */
",0,bashdebstretche_lib2Freadline2Fshell.c
163,"if (home_dir)
",0,bashdebstretche_lib2Freadline2Fshell.c
218,"strcpy (rl_line_buffer, text);
",1,bashdebstretche_lib2Freadline2Ftext.c
418,"rl_point = 0;
",0,bashdebstretche_lib2Freadline2Ftext.c
255,"strcpy (result + result_index, expansion);
",1,bashdebstretche_lib2Freadline2Ftilde.c
338,"strcpy (ret, prefix);
",1,bashdebstretche_lib2Freadline2Ftilde.c
339,"strcpy (ret + plen, suffix + suffind);
",1,bashdebstretche_lib2Freadline2Ftilde.c
282,"#endif
",0,bashdebstretche_lib2Freadline2Ftilde.c
115,"the end of a username, instead of just ""/"".  Bash sets this to
",0,bashdebstretche_lib2Freadline2Ftilde.c
167,"register char **suffixes;
",0,bashdebstretche_lib2Freadline2Ftilde.c
478,"return (strcpy ((char *)xmalloc (1 + (int)strlen (s)), (s)));
",1,bashdebstretche_lib2Freadline2Futil.c
203,"for (; !whitespace (rl_line_buffer[start]) && start >= 0; start--)
",0,bashdebstretche_lib2Freadline2Futil.c
112,"strcpy (pbuf, DEV_FD_PREFIX);
",1,bashdebstretche_lib2Fsh2Feaccess.c
113,"strcat (pbuf, path + 8);
",1,bashdebstretche_lib2Fsh2Feaccess.c
177,"{
",0,bashdebstretche_lib2Fsh2Feaccess.c
222,"if (mode == F_OK)
",0,bashdebstretche_lib2Fsh2Feaccess.c
95,"sprintf(dir, ""%s/cur"", path);
",1,bashdebstretche_lib2Fsh2Fmailstat.c
101,"sprintf(dir, ""%s/tmp"", path);
",1,bashdebstretche_lib2Fsh2Fmailstat.c
107,"sprintf(dir, ""%s/new"", path);
",1,bashdebstretche_lib2Fsh2Fmailstat.c
126,"sprintf(dir, ""%s/%s"", path, i ? ""cur"" : ""new"");
",1,bashdebstretche_lib2Fsh2Fmailstat.c
127,"sprintf(file, ""%s/"", dir);
",1,bashdebstretche_lib2Fsh2Fmailstat.c
135,"strcpy(file + l, fn->d_name);
",1,bashdebstretche_lib2Fsh2Fmailstat.c
78,"errno = EINVAL;
",0,bashdebstretche_lib2Fsh2Fmailstat.c
118,"*st = st_ret_last;
",0,bashdebstretche_lib2Fsh2Fmailstat.c
154,"if (mtime)
",0,bashdebstretche_lib2Fsh2Fmailstat.c
77,"#else
",0,bashdebstretche_lib2Fsh2Fmailstat.c
115,"st_tmp.st_atime == st_new_last.st_atime &&
",0,bashdebstretche_lib2Fsh2Fmailstat.c
121,"st_new_last = st_tmp;
",0,bashdebstretche_lib2Fsh2Fmailstat.c
300,"strcpy (np, path);
",1,bashdebstretche_lib2Fsh2Fnetopen.c
207,"* Open a TCP or UDP connection to HOST on port SERV.  Uses getaddrinfo(3)
",0,bashdebstretche_lib2Fsh2Fnetopen.c
230,"strcpy (result, result + 1);
",1,bashdebstretche_lib2Fsh2Fpathcanon.c
202,"/* Make sure what we have so far corresponds to a valid
",0,bashdebstretche_lib2Fsh2Fpathcanon.c
101,"strcpy (workpath, path);
",1,bashdebstretche_lib2Fsh2Fpathphys.c
208,"strcpy (tbuf, linkbuf);
",1,bashdebstretche_lib2Fsh2Fpathphys.c
210,"strcpy (tbuf + linklen, p);
",1,bashdebstretche_lib2Fsh2Fpathphys.c
211,"strcpy (workpath, tbuf);
",1,bashdebstretche_lib2Fsh2Fpathphys.c
248,"strcpy (result, result + 1);
",1,bashdebstretche_lib2Fsh2Fpathphys.c
143,"}
",0,bashdebstretche_lib2Fsh2Fpathphys.c
218,"qbase = (ISALPHA((unsigned char)workpath[0]) && workpath[1] == ':') ? workpath + 3 : workpath + 1;
",0,bashdebstretche_lib2Fsh2Fpathphys.c
